,clear ability,score ability
u_11838,16.942357523347003,12.019128476125333
u_135889,29.874838124679957,1.991281248592732
u_35794,25.425469425356447,12.305200970240323
u_160698,47.03640666269553,39.90176555459508
u_49325,23.844866582274044,-1.176607031290976
u_147042,21.854610754331514,0.8901060412528662
u_133103,29.70852888290032,14.869377952025163
u_125226,31.376853668416032,22.878018853720008
u_65108,20.210550708412857,-5.077815829898375
u_15311,13.876880832130261,-4.039618828485378
u_48521,10.781997629725344,-3.7950756819866807
u_81335,-2.871262523682281,-3.8914197801153025
u_29269,-0.7666990506477781,1.0669940741415398
u_11523,23.399040668317628,2.6417877105808794
u_24229,45.830249655547085,35.37550327561048
u_43276,12.969282023044288,3.4665871611879453
u_14219,49.020833735922544,32.48216044640058
u_46273,22.62502342198508,17.924470152931097
u_38357,27.27229003272839,9.581194470860213
u_140659,25.275455580436933,3.579717452096227
u_145486,8.447590150072982,-1.2743357020248423
u_54331,32.42688010840853,-9.094641809506612
u_39689,13.72150306038181,0.12542744254438293
u_63404,33.184197429023236,-1.5406393174954602
u_22705,-1.0192335437615023,-2.4955954076314555
u_84521,15.598153993263447,-7.162767865263282
u_87768,10.4335197948607,-2.983004740193211
u_167745,-3.7605069470796693,-2.295528216970899
u_13829,2.559992616292288,5.4138055468709325
u_136745,-0.9631168054558671,-4.078221311211059
u_154009,56.59996721669779,53.06132586438897
u_32099,35.392610485889904,21.328097139548145
u_108125,32.12966929893477,3.143211176837905
u_25390,33.60358233120257,5.881903182924553
u_126972,-4.931723432319675,-3.9385481805664964
u_7971,13.295991188911414,13.800247923659299
u_173307,29.78882165983997,20.791461026438917
u_158422,27.678324482792128,18.381989386793922
u_158631,32.46158952970235,21.73099740860943
u_101897,28.020190999672632,-4.156932353564427
u_182334,28.504100413067373,18.73810050678237
u_164236,68.54221785134547,100.79329141232472
u_113809,24.684667376258528,0.28649696832958443
u_7861,24.525350883210223,2.7547232563023467
u_48725,24.68063936314348,-0.3165509263242378
u_37556,4.798121106681945,5.524785737093538
u_149585,33.697009410843016,12.549730003255707
u_150022,-0.12568264510848465,3.8129476459605107
u_124207,21.7023100262532,-4.312376765048069
u_164854,24.834266421688916,2.869983817326519
u_76601,25.40372051162065,5.687399581897744
u_165001,52.68715648467203,18.455642464573792
u_80756,23.26079860305486,-2.0306772293458337
u_92339,28.823367542781025,3.4024176666855315
u_167713,-1.3352582778624535,-4.713751109544898
u_41302,6.48920113200763,11.178691468129617
u_72045,36.18505726069247,19.184585259708985
u_1865,43.492324850397885,6.24496392598426
u_110285,-0.8982762746460559,-5.430192792403964
u_7413,35.88804000795473,25.152583661090155
u_104482,21.35038501987946,2.084662431114405
u_56568,-1.8712634101196641,-3.2927079801012384
u_88639,24.927325680583145,-2.9091081414958078
u_62084,18.21259920625362,18.379849461896267
u_35150,21.749419509644863,0.24969028819492514
u_94983,24.661325710887056,-6.202426380941395
u_11185,16.942357523347003,12.019128476125333
u_167889,6.933914935245779,2.1520227377737053
u_19592,53.465506553655295,31.381775088016965
u_132734,12.854181512853224,4.106359335119233
u_34792,86.01328503011231,70.19002294774849
u_170957,-4.420860454192528,-8.148208998537447
u_26507,10.444095947626774,14.638022177176419
u_8751,18.00958077566331,12.165400177563026
u_9858,8.237507399160526,-2.4115454348799656
u_17023,8.375443771056515,9.192726546957397
u_36594,28.157690666149886,18.602086739665488
u_107024,23.51411889222691,21.030571780797665
u_181808,45.57439015315959,37.4894182406409
u_171429,52.25625433341797,16.384243886284523
u_1006,36.273393893456394,17.408053550670218
u_167438,30.96106731720975,19.139825545818084
u_104893,6.672580678649788,-4.800885706359866
u_110725,6.325483846858283,17.422767132686115
u_109535,26.44289512380155,-5.587574291928833
u_32400,-3.6064611668324518,-5.089233134506514
u_55914,7.099231066038202,7.255885164710169
u_31990,4.73475456719517,-2.1594661269166666
u_65861,12.308404085149201,17.43242557667151
u_51523,37.72082970191734,13.313561635279019
u_20272,26.187092071088575,-0.9578072655898682
u_11533,0.8541578787872439,-0.9634175777680793
u_100716,36.64521380090987,21.963797173554816
u_143388,39.06664279624141,43.70186415249008
u_156072,45.64248227498427,34.407572385888905
u_139367,32.87810961937354,2.359621448624875
u_142882,-6.8382523107406,1.9959118086150294
u_100273,4.742415707427251,-3.038853075367854
u_140558,37.19682608107895,16.884199248092806
u_6437,11.88984223096612,-6.502945844264653
u_67327,40.256951682119436,17.538449618801895
u_64279,28.12777216708343,3.3717160276700477
u_63369,16.251137346384233,-1.3283657482271465
u_83340,-3.312688084674209,-4.454847360506316
u_53819,54.33530128106115,35.4614263504183
u_165259,29.29081549271621,15.534120146286977
u_53164,28.157690666149886,18.602086739665488
u_131899,-2.119650752214683,-10.134316098636093
u_147489,30.421063699094088,5.726002471102192
u_70860,36.0865426857113,1.616367251506365
u_179691,31.78500277467553,19.411410683799794
u_138697,5.077012029224268,5.120660869823257
u_88368,4.453365301233385,-7.5198754158555285
u_152886,36.57378105556372,65.64334736793434
u_56919,10.18875215878681,-9.463506096048281
u_121554,30.533092244187614,11.437143850608118
u_5269,21.555832641803555,-0.3122262486229781
u_40307,75.23587121224803,59.33918245177916
u_169960,-3.306059894738145,-0.4006192243551566
u_19249,9.153893701297626,17.74169250836065
u_91695,14.478654445939235,11.177193679491108
u_8954,32.654290415881256,4.484090248853915
u_522,51.46685654208334,48.02127620959152
u_96845,11.84107152861943,-8.03949538031122
u_121991,22.23269951419922,-5.430192792403964
u_37206,21.577150452277955,15.039859050180619
u_17803,15.418938142756664,7.083119402356673
u_148776,28.504100413067373,18.73810050678237
u_8468,40.857983797166305,10.788767670510735
u_39214,16.94206980404319,-8.658283050324803
u_8599,55.41108399447749,34.048327597474305
u_78948,-0.052633346261218135,8.05083363287628
u_123526,24.152195476940324,0.3691324131508573
u_36811,15.564265516116654,5.6156093266698575
u_5282,47.78412504685858,27.29151953582927
u_128969,4.98317786234139,0.10300673349511373
u_22923,23.119795193615005,14.161107183325115
u_62172,8.204729168320307,3.304372535531584
u_129480,-3.721939999463186,1.2655612908750309
u_37430,-1.7774166858279685,3.4899955990275466
u_30858,31.587638994632137,17.062267324508944
u_167127,2.363547984254533,-10.47711950267134
u_141152,-3.2749244821918913,-7.463990412003582
u_168465,-3.7605069470796693,-2.295528216970899
u_113400,21.269442680493782,4.588199822231048
u_86,26.15132710930931,0.1813789851307408
u_38142,19.291132868998076,-2.306680808276704
u_11716,11.197954611359647,13.606912541549708
u_17451,28.157690666149886,18.602086739665488
u_45601,12.227761901601406,-1.6121545850088834
u_21080,15.594571773930214,-1.9538983587570549
u_179012,34.281565904660745,12.811824511361563
u_17723,29.074221219100178,-0.20875555711253468
u_83427,-3.721939999463186,1.2655612908750309
u_26350,26.289095356072973,1.5240991339619634
u_169199,9.071640091875407,9.377178711133018
u_151218,27.678324482792128,18.381989386793922
u_45744,20.736352291243215,2.718275240818646
u_179323,18.47382108229876,20.38309459621508
u_61305,28.010418091859567,8.316581870439306
u_141420,44.119203009493276,39.67694762190588
u_121780,-0.7496461142258605,-15.138315121977351
u_57269,10.312188458018428,10.057494324435797
u_1305,32.98262487939038,11.268701637495804
u_48882,48.552668553698375,22.860852371363443
u_110536,22.343350508941175,-9.59354718088138
u_49281,39.0795208817003,19.997666604040525
u_180335,59.121608230419525,46.37423807213534
u_58863,53.42564270122228,35.33675791068806
u_142961,43.51212444992053,-3.0535453276140148
u_136334,17.17314258151651,-0.5697303054666601
u_142547,34.57731965955405,28.73686759986766
u_103036,1.606219875921326,6.91217543676947
u_126524,31.71212177215644,10.957524953328248
u_70784,66.79665147572092,64.00678496414804
u_173431,22.63527148302836,19.21204361127176
u_114337,-3.0595201617156507,11.19900852312916
u_87762,30.652063402562046,18.975200177310462
u_70957,-4.292810053803953,-5.381610057027177
u_135192,-0.8982762746460559,-5.430192792403964
u_162665,-3.0595201617156507,11.19900852312916
u_40936,32.86700318950345,15.960128785405564
u_82137,9.008251401786733,7.997163406698408
u_62509,29.49925070015269,25.334694367924634
u_58497,-1.7774166858279685,3.4899955990275466
u_2421,61.74039343692142,51.81706588410196
u_72471,13.295991188911414,13.800247923659299
u_178248,22.62502342198508,17.924470152931097
u_176300,-5.96248103764108,8.78935831876292
u_146333,-0.895308036850154,-1.4283774099777125
u_135014,15.638538665069788,2.3350903854512657
u_168834,2.9547907390722,-9.391361968562896
u_132346,29.183865512455515,8.43805646054546
u_169835,0.8949927693813413,5.882297129331553
u_68542,0.1163558848511509,7.34255000709076
u_140446,3.449531190267584,15.439128846659811
u_82355,8.296124285012525,8.766401907260915
u_147298,53.45384998503215,56.199957092451626
u_75843,33.21661014197874,14.529973179383378
u_89403,65.43460596007175,11.761806399594665
u_181887,21.508666025095245,19.23186426858033
u_121577,60.56004654191976,51.49629158318454
u_5718,26.921967189641265,18.433216234795246
u_21116,2.6725002216274447,-0.8954360723200193
u_134704,39.92989667779722,68.00726213655095
u_79930,33.60766524338068,-1.8232447594105536
u_58905,-3.312688084674209,-4.454847360506316
u_176016,-0.12568264510848465,3.8129476459605107
u_129559,31.288923709190534,3.9515256773177914
u_123573,28.046612530027616,1.393348999356157
u_34561,26.97385196642576,21.572731322848323
u_157429,35.80475028454345,0.2525898441650375
u_15448,22.02481274476118,-1.1821704436030878
u_62906,15.395406270410547,18.08287115045456
u_34983,18.713588504814055,17.935777196463498
u_3117,27.926571254166532,3.922499410650976
u_23381,11.68997046492464,3.334926748140232
u_26837,18.00958077566331,12.165400177563026
u_87189,20.984256847686446,-4.831268201754199
u_95966,56.375152560031275,7.365364349099511
u_162728,32.842067976691574,5.925089565364891
u_58418,2.878384519373659,-11.558465169672486
u_164972,20.169493433262573,17.05526917820497
u_118496,14.94862017004096,20.48523901113035
u_16551,2.005265499507818,-1.7330163683925273
u_86235,-1.3048892909156156,-1.1979445109935392
u_143666,38.38354262425857,7.95353758978601
u_1176,5.510040771521036,-3.840847385519938
u_20891,9.473761748673992,12.072879370580166
u_84133,17.622244453597116,-2.4459675923002693
u_149435,2.551204666553174,14.180496688281714
u_76907,2.781625861917314,3.7898280141592555
u_44334,36.4129506174695,15.532199696844165
u_130834,0.1163558848511509,7.34255000709076
u_156782,10.256879003800481,-9.184300141719527
u_65639,13.295991188911414,13.800247923659299
u_118696,30.13884941254946,18.122133469817506
u_127146,21.554638966037516,-3.0330241873727153
u_122095,1.7978084398862457,15.420237972542406
u_177101,22.451554763066582,3.193687767266135
u_24580,32.881057805628025,15.347772822238708
u_172633,-2.84083322823371,-1.630553486489811
u_2046,45.26438736965505,25.534868571694457
u_4859,36.5847411183945,4.6379042792179535
u_108010,42.00024564359817,0.5240075735310114
u_131534,38.2226847226506,23.555351078764964
u_161457,2.9764280040898616,-3.1989230887142823
u_90036,22.29051423372155,18.394089015464328
u_133696,13.295991188911414,13.800247923659299
u_115570,1.2918135731064475,10.882322686766733
u_182041,2.025707749773459,13.280267316910804
u_42699,9.008251401786733,7.997163406698408
u_20944,47.577634441017025,40.94797644010751
u_170972,6.238862198129568,-6.212070283397674
u_12390,1.606219875921326,6.91217543676947
u_129337,24.000738812563746,-3.3017750193957056
u_92131,25.089629300430754,-7.816164710440059
u_125185,28.70916743232027,29.616896125433115
u_12038,34.511376416757024,33.01678622307051
u_94150,25.47506968152283,2.627527910920474
u_170748,6.100168367570226,-6.752685393988327
u_28031,33.745653536652824,23.86998988602411
u_15825,12.661257022613945,-4.713107292971857
u_83419,14.345367128439152,-9.271301446250233
u_78943,51.435912140889215,16.351767475476766
u_117604,7.180629682218521,-2.6818592715405143
u_46295,41.20182224002132,19.986350048244056
u_389,25.43717063541141,5.476240773086247
u_2087,21.208300169339314,0.603063014481956
u_19042,13.295991188911414,13.800247923659299
u_141850,23.290563742155545,2.0264647625973398
u_58589,-10.404468888910362,-3.3978183238868707
u_74645,26.222213064446375,-6.085066966042243
u_168706,37.07868616707689,23.00114704042351
u_37518,39.664755318763035,12.36711633650498
u_78093,25.916118577388993,1.8393406942984007
u_60979,33.37463827371306,9.977749684779116
u_125855,25.39518821296395,-1.2393348446391748
u_70275,13.653707065427588,15.804701968927814
u_18766,15.486764956000538,1.1435086149620126
u_27708,9.008251401786733,7.997163406698408
u_70459,51.10126756707082,39.248160715175246
u_152073,-2.1554134487004513,3.0063060668590236
u_47509,17.81629837882282,0.24429003821980366
u_22211,-4.529961850655342,-8.555827159521568
u_33825,19.525569187599142,2.0250626812617463
u_91561,23.3220094131197,16.191215560146716
u_152614,47.57077723684702,46.09562014393206
u_132863,35.931027037360394,17.792291982066537
u_55791,25.59624040333663,-3.8155865491267753
u_179781,-3.2749244821918913,-7.463990412003582
u_169128,14.492117417619271,-26.48377164608518
u_4098,42.499981955163335,28.574052663191637
u_728,63.58220479114034,41.35324937984141
u_73443,30.71432969442702,3.6422844134455894
u_59448,-3.2749244821918913,-7.463990412003582
u_114141,41.08036648214801,22.148057048286525
u_154917,29.88969429653892,4.5008110529846315
u_59262,28.504100413067373,18.73810050678237
u_101516,28.129094783217973,9.137705197373489
u_69073,2.5033485779920897,7.401166677369005
u_76993,-3.2958104490501006,-1.4846641438980892
u_74,35.43574215810204,33.29973722016123
u_134495,4.2191689849156155,3.193687767266135
u_139444,36.44362533792392,27.860310233094488
u_111807,35.39889590881148,7.0070881419067925
u_101209,21.07973650758077,0.031069062928690713
u_124423,31.22036378454976,13.239776339281905
u_165855,30.904316811216333,18.4018361976307
u_153167,0.580336199892499,8.892984263142399
u_124703,0.931285332369542,3.361889261975824
u_29414,60.50104591497653,28.968254901745215
u_75041,26.682617559569213,13.842559076407694
u_5554,23.19641548129323,-1.273192412033381
u_147123,44.451123315787775,17.714150741337363
u_127739,2.0002724794167226,0.23218145776771806
u_108150,-8.495743331237243,-6.883057733657114
u_142653,73.45414952687432,18.90243994782648
u_9174,40.49084664991635,18.242833587429633
u_1253,17.014440302510465,3.2434853690406444
u_43795,-2.6592894495476513,-6.060187127793892
u_36223,20.91151775985727,-2.0637917816628217
u_143073,27.851899118502406,-5.500480552192101
u_19872,31.72803752826006,13.427932940274221
u_101800,-3.2749244821918913,-7.463990412003582
u_169934,3.7404543989411896,-4.408451971627075
u_19504,9.735851902526898,6.278330828910578
u_65600,-4.302964596404013,-2.4791149540536868
u_53358,29.267242795328393,-1.7889796738399109
u_130085,15.052793232012068,15.33197381173263
u_5072,26.527191017202217,15.488541760678052
u_106308,25.39850267001831,17.75465001618674
u_142271,10.42708874351561,12.479655339610401
u_40745,-3.0595201617156507,11.19900852312916
u_123371,-5.342200851755555,-11.876461935413692
u_35410,38.400350275613434,5.879213876724549
u_134675,4.453365301233385,-7.5198754158555285
u_48374,41.215982399350445,13.812635067381619
u_54327,28.310796889362415,11.188495231285643
u_105029,6.471391040829674,2.333342718685633
u_20951,5.9191496432677875,5.365147715328705
u_100415,53.78905644343876,17.839278822647493
u_50803,16.063180686046373,-1.5820478126159137
u_87766,2.551204666553174,14.180496688281714
u_29382,33.75380010960621,13.714487943924295
u_45866,13.295991188911414,13.800247923659299
u_193,9.008251401786733,7.997163406698408
u_170,33.04433587077381,15.332844295379026
u_139765,1.2918135731064475,10.882322686766733
u_107767,-3.953851747623348,-7.070848423040728
u_166581,0.1163558848511509,7.34255000709076
u_40662,49.0423058169071,20.18466288291344
u_67256,31.704384716561176,19.263294101079115
u_113609,2.363547984254533,-10.47711950267134
u_115315,28.637742849854554,3.363483125408848
u_130368,8.910844782936945,-10.24412606665977
u_52330,28.763883493071507,15.69347926181662
u_148833,26.2639108343663,13.223648901337828
u_173796,9.995333009642097,13.422819900767674
u_140498,42.37580108197831,18.6201754786366
u_46061,27.146154436727763,33.80473568518964
u_160563,5.9078321077454605,5.167436582633901
u_132425,5.3677526778596505,5.4840048683114295
u_123008,-0.8982762746460559,-5.430192792403964
u_12065,0.27682670626385225,-4.513750019675856
u_143930,14.714351205886492,-6.537205250935513
u_132547,12.047297245125,11.433610547322003
u_53393,70.93404000814431,61.58406882880414
u_263,56.819015369059514,43.933018946836306
u_70384,28.861337314828532,1.566202030476428
u_15064,46.19131081733528,38.30749424133658
u_47586,47.34580627084466,20.44772130189354
u_110637,26.943865537459676,37.38741187053282
u_20398,55.33369308000558,58.3746889848532
u_54716,12.187656203391926,-2.861932175247546
u_81068,25.22152961137046,2.7431476329495394
u_24443,11.158712399175423,-6.239185530498059
u_73517,1.3647355385673345,3.8606981547560677
u_142979,6.998426277866187,10.65187862479047
u_120500,18.135140838135566,10.798742467865925
u_145035,26.711619406627907,5.885976751658502
u_41073,-0.9509192698748662,-3.2494833657061557
u_13073,61.86124348409605,59.29121242849356
u_29925,42.9915288320849,24.721816677430287
u_92154,13.206994996655288,-1.7557155221043232
u_161699,-3.2749244821918913,-7.463990412003582
u_52900,13.295991188911414,13.800247923659299
u_105963,26.369151492229193,-2.0916587269832205
u_123293,0.1163558848511509,7.34255000709076
u_122933,7.81182585487081,10.806133030428532
u_169053,2.9764280040898616,-3.1989230887142823
u_176591,15.848074599708216,-18.724461472916442
u_73395,10.2789815753574,8.362409060056196
u_1118,28.889882686444817,-0.9592314880089736
u_78838,17.417369883183284,13.252697913127335
u_176954,1.7133153622487738,15.758436238258053
u_128126,32.58748858278714,34.321522857037614
u_142414,19.957802975088928,-8.74663063528631
u_96303,51.84362263463929,14.011597008883346
u_75001,30.250178794140258,10.923548279735355
u_137896,25.358513984906796,2.231084706408876
u_138286,49.98463006691215,3.0368408071347255
u_79557,22.67339948794686,-4.983176421293799
u_116431,5.442306438228705,17.16053095693519
u_155751,29.985100250307696,-3.934076557486932
u_48132,30.652063402562046,18.975200177310462
u_48241,18.552263005909143,16.080634461195412
u_101150,2.352142303991863,-1.5654599525850352
u_96707,4.453365301233385,-7.5198754158555285
u_156961,21.629943908682353,-6.9361124575966295
u_19474,28.77206606967695,18.37110517119176
u_84547,36.668394293475345,24.465631722117823
u_172832,24.068774247742066,-6.695639695303485
u_123121,26.649681678342603,19.54234042928729
